Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Experience,Age,AgeJ,gapgrad,Max_score
360000,business analyst,Gurgaon,f,85.8,CBSE,2010,78.2,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,83.0,0,Himachal Pradesh,2014,560,555,475,78.3303536670298,0.2718,0.5454,0.7785,-0.8682,1.6302,2.0,22.0,21.0,0,435.0
300000,project manager,Panchkula,m,90.0,CBSE,2009,81.2,CBSE,1,B.Tech/B.E.,Electronics and Communication Engineering Department,70.3,0,Punjab,2013,730,585,720,55.73895056460879,0.5591,0.8784,1.0859,-0.6147,0.0973,1.0,24.0,23.0,1,475.0
205000,quality engineer,Hyderabad,f,85.4,State,2009,91.4,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,81.1,1,Telangana,2013,475,485,405,20.7392169717661,0.99,1.2114,1.3933,2.5546,0.6721,2.0,23.0,22.0,0,285.0
310000,programmer analyst,Pune,m,86.92,State,2010,89.16,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,83.6,0,Maharashtra,2014,425,520,485,64.93897148466911,-3.1752,-3.4506,-3.0639,-0.7415,-5.2679,1.0,22.0,22.0,0,405.0
520000,software developer,Bangalore,m,76.0,CBSE,2008,69.89,CBSE,2,B.Tech/B.E.,Computer Science Department ,66.5,0,Uttar Pradesh,2012,345,630,590,95.2245572924303,-0.880999999999999,0.0328,-0.344,0.6498,0.0679,3.0,24.0,22.0,1,585.0
120000,assistant manager,Jabalpur,m,79.8,State,2008,73.6,State,2,B.Tech/B.E.,Electrical and Power engineering Department,64.0,0,Madhya Pradesh,2013,405,435,345,3.0565991138953597,0.99,0.0459,0.7785,1.2869,0.2889,1.0,22.0,22.0,2,228.0
200000,software enginner,Others,m,64.0,State,2009,66.5,State,2,B.Tech/B.E.,Computer Science Department ,70.52,1,Telangana,2013,395,570,430,35.653648772447504,-0.7335,-0.7866,-0.4511,1.4136,-0.4776,1.0,23.0,22.0,1,415.0
340000,test engineer,Noida,m,86.0,CBSE,2009,85.8,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,72.14,1,Delhi,2013,465,450,650,5.87928000083534,-0.0154,0.7119,0.7785,-0.2344,-1.244,2.0,24.0,23.0,0,475.0
150000,site engineer,Others,m,54.83,Others,2006,61.23,Others,2,B.Tech/B.E.,Electrical and Power engineering Department,66.66,0,Uttar Pradesh,2011,495,435,515,2.3312168242986298,-0.7264,1.1248,1.1074,1.2374,0.9763,1.0,26.0,22.0,0,235.0
180000,web developer,Bangalore,m,64.0,CBSE,2007,61.0,CBSE,2,B.Tech/B.E.,Computer Science Department ,62.0,1,Karnataka,2012,405,540,630,91.13952783913281,0.4155,1.0449,0.1637,-0.4879,0.0973,1.0,25.0,23.0,1,500.0
300000,business development manager,Delhi,f,78.0,Others,2007,74.0,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,66.0,0,Haryana,2012,500,470,530,22.948175491175494,1.8517,1.5444,2.1617,-1.6289,1.247,0.0,25.0,23.0,0,266.0
420000,engineer,Haridwar,m,87.2,CBSE,2009,87.0,CBSE,1,B.Tech/B.E.,Electronics and Communication Engineering Department,74.62,1,Delhi,2013,675,640,825,96.06032519970529,-1.8825,0.7119,0.1637,0.3995,-1.0524,2.0,23.0,22.0,0,495.0
200000,software developer,Noida,m,74.5,State,2008,65.4,State,2,MCA,Computer Science Department ,73.55,0,Uttar Pradesh,2015,405,370,295,35.653648772447504,1.4208,0.2124,1.0859,-0.4879,-0.8608,1.0,23.0,23.0,0,455.0
360000,quality assurance automation engineer,Hyderabad,m,87.6,Others,2008,91.9,Others,2,B.Tech/B.E.,Computer Science Department ,72.0,1,Telangana,2012,355,695,585,63.597875645679395,0.4155,0.5454,-0.1437,1.1601,-0.8608,0.0,24.0,22.0,1,445.0
315000,system engineer,Pune,m,87.0,State,2010,79.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,70.0,0,Maharashtra,2014,440,540,535,75.61801136290201,-2.1698,-4.2831,-1.8344,-0.4879,-5.0763,0.0,22.0,22.0,0,465.0
120000,software developer,Others,m,76.0,CBSE,2009,86.0,State,2,B.Tech/B.E.,Computer Science Department ,72.0,1,Telangana,2013,510,400,440,1.8540941675430505,-0.5899,-1.4526,2.008,2.6814,1.247,-0.0,23.0,23.0,1,465.0
305000,software developer,Pune,m,85.73,State,2009,69.0,CBSE,2,B.Tech/B.E.,Information Technology Department,74.9,0,Orissa,2014,535,555,710,23.780283983757,0.4155,-0.2871,-1.0659,-0.1076,0.4805,1.0,23.0,22.0,0,495.0
520000,software test engineer,Chennai,f,85.0,Others,2006,93.0,Others,2,B.Tech/B.E.,Computer Science Department ,70.0,0,Andhra Pradesh,2010,445,465,585,76.56735812340109,-0.880999999999999,0.3448,-0.1988,0.0623,0.5024,5.0,26.0,22.0,0,485.0
120000,web developer,Chandigarh,f,70.61,State,2009,72.66,State,2,MCA,Computer Science Department ,75.16,0,Punjab,2015,525,460,605,74.47583540089391,0.1282,0.2124,-0.4511,0.5262,0.8637,1.0,23.0,23.0,0,438.0
200000,technical support engineer,Bangalore,m,69.0,CBSE,2007,61.0,CBSE,2,B.Tech/B.E.,Information Technology Department,62.0,1,Rajasthan,2013,300,385,340,19.0153405601018,0.2718,-1.1196,0.1637,1.4136,-0.2859,1.0,25.0,25.0,1,315.0
350000,business system analyst,Hyderabad,m,91.33,State,2011,96.6,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,88.0,0,Andhra Pradesh,2015,595,605,705,75.61801136290201,0.2718,0.5454,0.3174,-0.3612,-0.2859,0.0,21.0,22.0,0,445.0
180000,software engineer,Bangalore,m,90.0,CBSE,2008,69.6,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,66.7,1,Karnataka,2013,520,485,500,69.4479327708463,1.4208,0.8784,0.9322,-0.8682,1.0554,2.0,24.0,23.0,1,375.0
270000,risk investigator,Others,m,82.0,State,2010,88.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,75.02,1,Telangana,2014,660,470,355,20.7392169717661,1.4208,1.2114,0.3174,-0.995,0.4805,-0.0,22.0,22.0,0,395.0
500000,system engineer,Pune,m,84.33,State,2007,79.82,State,1,B.Tech/B.E.,Electronics and Communication Engineering Department,84.4,0,Punjab,2011,585,555,665,69.4479327708463,-0.5719,-0.2793,-0.4891,-0.6428,0.1864,5.0,28.0,24.0,0,366.0
440000,executive administrative assistant,Ranchi,m,81.6,Others,2006,62.7,Others,2,B.Tech/B.E.,Mechanical Engineering Department,71.2,0,Orissa,2011,435,615,595,41.4337426422751,-1.3447,0.5008,-0.1988,-0.5253,-0.7615,4.0,26.0,22.0,0,366.0
180000,application engineer,Jalandhar,m,78.8,CBSE,2010,80.0,CBSE,2,B.Tech/B.E.,Mechanical Engineering Department,70.02,0,Punjab,2014,650,535,635,0.0,0.2718,0.5454,0.4711,-0.2344,0.2889,0.0,22.0,21.0,0,445.0
195000,rf engineer,Manesar,f,86.0,CBSE,2009,76.0,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,77.0,0,Uttar Pradesh,2013,560,495,510,49.359638730103796,-2.0262,0.7119,1.2396,-1.1218,1.0554,1.0,24.0,23.0,0,324.0
480000,software engineer,Noida,f,88.4,CBSE,2008,85.0,CBSE,2,B.Tech/B.E.,Computer Science Department ,78.0,0,Uttarakhand,2013,615,605,645,97.8799292641428,-0.3027,1.3779,1.0859,-0.6147,0.2889,2.0,25.0,24.0,0,561.0
240000,process associate,Kolkata,f,67.25,Others,2009,63.4,Others,2,B.Tech/B.E.,Electrical and Power engineering Department,69.97,1,West Bengal,2010,455,565,565,69.4479327708463,0.9737,1.2808,0.8171,-0.0552,1.4502,2.0,28.0,26.0,2,366.0
240000,software engineer,Indore,m,74.0,CBSE,2010,73.83,CBSE,2,B.Tech/B.E.,Computer Science Department ,77.0,0,Madhya Pradesh,2014,385,505,605,95.3899775079926,-0.3027,-0.1206,0.4711,1.1601,-0.2859,2.0,22.0,21.0,0,585.0
300000,programmer,Hyderabad,m,86.0,CBSE,2009,78.0,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,83.43,0,Punjab,2014,615,605,500,64.93897148466911,-0.7335,-0.9531,-1.8344,0.0192,-2.5853,1.0,23.0,23.0,0,555.0
200000,product engineer,Faridabad,m,92.0,State,2009,72.0,CBSE,2,B.Tech/B.E.,Instrumentation Engineering Department,65.0,0,Uttar Pradesh,2013,465,425,560,82.46664006713321,-0.3027,1.0449,1.0859,-0.7415,0.6721,1.0,24.0,23.0,1,400.0
300000,java developer,Hyderabad,f,89.0,State,2009,95.0,State,2,B.Tech/B.E.,Computer Science Department ,83.66,1,Telangana,2013,430,485,620,86.46854133700849,-0.4463,-0.9531,0.01,0.3995,-0.6692,0.0,22.0,21.0,0,525.0
220000,web developer,Hyderabad,m,63.5,State,2010,65.72,State,2,B.Tech/B.E.,Computer Science Department ,60.0,0,Andhra Pradesh,2014,430,460,320,23.780283983757,0.5591,1.0449,0.3174,-0.2344,0.6721,2.0,23.0,22.0,0,355.0
300000,associate software engineer,Bangalore,f,73.0,CBSE,2006,74.0,CBSE,2,MCA,Computer Science Department ,78.0,0,Haryana,2013,285,560,545,81.9416529835888,0.5591,-0.1206,-0.7585,-0.7415,0.0973,1.0,26.0,25.0,0,505.0
500000,program manager,Gurgaon,m,82.0,Others,2008,81.0,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,64.0,0,Uttar Pradesh,2012,625,585,530,37.60595866515449,0.7419,0.8128,-1.6502,-0.8778,-0.2875,4.0,24.0,22.0,0,300.0
205000,desktop support analyst,Bangalore,m,83.0,State,2009,65.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,65.0,1,Karnataka,2013,485,385,445,78.3303536670298,-0.5899,0.7119,0.6248,0.1459,0.6721,1.0,23.0,23.0,1,405.0
380000,software engineer,Pune,f,78.0,Others,2007,68.0,Others,2,B.Tech/B.E.,Computer Science Department ,68.0,0,Rajasthan,2011,365,515,645,97.95217443192159,-0.880999999999999,0.5008,0.9623,-0.7603,-0.1295,2.0,25.0,22.0,1,625.0
600000,senior software engineer,Bangalore,m,73.8,Others,2006,55.8,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,54.0,0,Karnataka,2011,395,405,445,37.60595866515449,-3.5085,-1.9953,-0.7794,0.2973,-1.3934,5.0,27.0,23.0,0,300.0
325000,database administrator,Mumbai,f,90.76,State,2010,92.5,State,2,B.Tech/B.E.,Information Technology Department,75.5,0,Maharashtra,2014,570,475,590,84.2248322257836,1.1336,0.5454,0.1637,-2.0092,-0.2859,1.0,21.0,21.0,0,535.0
410000,systems engineer,Chennai,f,87.7,State,2009,88.5,State,2,B.Tech/B.E.,Computer Science Department ,85.9,0,Tamil Nadu,2013,695,545,560,96.8237495890543,-0.7335,0.7119,0.9322,-0.6147,1.0554,2.0,24.0,23.0,1,605.0
360000,application developer,Bangalore,m,82.75,State,2009,76.85,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,85.9,1,West Bengal,2013,640,575,650,37.60595866515449,-0.4463,-0.1206,0.3174,0.0192,-1.0524,1.0,24.0,23.0,1,300.0
200000,r & d,Dehradun,f,68.0,ICSE,2005,60.0,Others,2,B.Tech/B.E.,Computer Science Department ,69.0,0,Uttarakhand,2010,505,415,495,52.592258425205486,0.0464,1.2808,-0.0537,-0.4078,0.9763,2.0,28.0,24.0,1,415.0
480000,senior engineer,Pune,m,81.6,Others,2007,61.4,Others,2,B.Tech/B.E.,Information Technology Department,76.86,1,Karnataka,2012,565,585,684,79.3580614548506,-1.3447,-0.9033,-0.8157,-0.0552,-1.7093,4.0,25.0,23.0,0,495.0
180000,project engineer,vapi,m,75.66,State,2009,76.66,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,76.5,1,Telangana,2014,510,525,545,96.6006923498049,-1.7389,-2.1186,-1.2196,-0.4879,-1.6273,1.0,23.0,22.0,-1,580.0
300000,test engineer,Bangalore,f,86.7,State,2008,89.0,State,2,B.Tech/B.E.,Computer Science Department ,72.0,0,Andhra Pradesh,2012,675,475,565,45.087658448345096,-0.2628,0.6178,-0.3803,1.70743,0.3444,1.0,23.0,21.0,0,395.0
180000,technical support engineer,Delhi,m,79.0,CBSE,2009,69.3,Others,2,B.Tech/B.E.,Computer Science Department ,65.4,0,Uttar Pradesh,2014,450,385,485,48.674700843819295,-0.5899,-0.4536,-1.9881,1.794,-0.0943,1.0,22.0,21.0,0,376.0
215000,assistant professor,Pilani,m,76.0,CBSE,2007,77.0,CBSE,2,M.Tech./M.E.,Computer Science Department ,78.0,0,Uttar Pradesh,2013,640,555,545,74.47583540089391,0.5591,0.2124,1.0859,0.653,-0.4776,1.0,25.0,24.0,0,438.0
100000,ios developer,Chennai,f,91.04,State,2010,95.08,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,87.1,0,Tamil Nadu,2014,455,480,545,33.8786347219528,-0.3027,0.0459,0.3174,-0.2344,-0.0943,2.0,22.0,21.0,0,465.0
380000,systems engineer,Bhubaneswar,m,78.2,CBSE,2009,68.2,CBSE,2,B.Tech/B.E.,Chemical Engineering Department,76.0,1,West Bengal,2013,615,545,520,0.0,1.4208,0.7119,0.9322,-1.6289,0.4805,1.0,24.0,23.0,1,635.0
250000,front end web developer,Pune,f,85.46,State,2008,90.17,State,2,B.Tech/B.E.,Computer Science Department ,67.75,0,Maharashtra,2012,365,395,485,91.68699611036187,1.9011,0.0328,-2.1219,0.0623,0.0284,3.0,25.0,23.0,1,555.0
220000,java developer,Bangalore,f,86.0,State,2010,88.0,State,2,B.Tech/B.E.,Computer Science Department ,73.0,0,Andhra Pradesh,2014,405,350,310,14.4789889482462,-0.7335,0.3789,1.3933,1.2869,1.4386,0.0,23.0,22.0,0,355.0
120000,data entry operator,Hyderabad,m,75.0,State,2009,78.5,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,67.0,1,Telangana,2013,395,420,210,11.213943820740301,-0.0154,0.2124,0.01,1.5404,-0.0943,1.0,24.0,24.0,1,305.0
180000,software developer,Hyderabad,m,65.0,Others,2007,45.0,Others,2,B.Tech/B.E.,Computer Science Department ,72.0,0,Orissa,2012,395,635,495,70.4090412131314,-0.2628,-0.5523,-0.598,0.0623,-0.1295,1.0,25.0,24.0,1,465.0
200000,research staff member,Delhi,m,73.0,Others,2006,66.8,Others,2,B.Tech/B.E.,Information Technology Department,69.98,0,Uttar Pradesh,2011,345,365,515,93.03706072026912,1.5919999999999899,-1.2153,-0.344,-1.5828,1.4502,1.0,25.0,23.0,2,565.0
240000,sap functional consultant,Delhi,f,75.2,CBSE,2006,73.8,CBSE,2,MCA,Computer Science Department ,64.5,1,Delhi,2012,615,665,535,91.68699611036187,-2.5811,-0.0842,-1.5776,1.8249,-0.9194,2.0,26.0,24.0,0,555.0
120000,web developer,Pune,m,50.0,State,2008,62.0,State,2,B.Tech/B.E.,Computer Science Department ,55.0,0,Maharashtra,2014,570,425,405,0.0,-0.0154,-0.1206,-0.2974,-0.6147,-0.4776,0.0,25.0,24.0,0,445.0
310000,associate software engineer,Others,m,67.0,State,2004,53.16,State,2,MCA,Computer Science Department ,72.0,0,Punjab,2012,565,475,475,93.03706072026912,0.51,0.8128,-0.344,-1.1128,1.0158,2.0,29.0,26.0,0,565.0
640000,software engineer,Bhubaneswar,m,77.0,Others,2005,52.0,Others,2,MCA,Computer Science Department ,75.5,0,Orissa,2011,495,435,465,96.8237495890543,0.2009,0.8128,0.672,-0.1727,1.4502,4.0,27.0,23.0,0,605.0
400000,electrical engineer,Patna,m,55.0,State,2005,75.0,State,2,B.Tech/B.E.,Electrical and Power engineering Department,64.0,0,Orissa,2011,425,415,495,22.948175491175494,-1.9629,-0.2793,0.672,-0.2902,-0.2875,4.0,27.0,23.0,0,266.0
290000,programmer analyst,Chennai,m,70.0,CBSE,2009,81.0,CBSE,2,B.Tech/B.E.,Computer Science Department ,76.2,0,Punjab,2014,465,605,650,95.3899775079926,-2.1698,0.2124,-0.4511,-0.8682,0.2889,1.0,22.0,22.0,0,530.0
400000,embedded software engineer,Others,m,86.0,State,2010,78.0,State,2,B.Tech/B.E.,Electrical and Power engineering Department,71.0,1,Karnataka,2014,535,375,560,96.6006923498049,-0.3027,-0.9531,-0.9122,1.0333,-0.6692,1.0,23.0,22.0,0,580.0
280000,field engineer,muzzafarpur,m,75.0,Others,2003,70.0,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,80.0,0,Orissa,2011,385,505,545,22.948175491175494,0.6646,-0.2793,-0.0537,1.4724,0.0284,1.0,28.0,24.0,0,335.0
160000,quality associate,Bangalore,m,80.0,CBSE,2010,68.0,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,63.69,1,Karnataka,2014,475,565,500,87.5503907349337,0.8463,0.3789,1.7007,-0.4879,-1.0524,0.0,22.0,21.0,0,516.0
310000,project engineer,Pune,f,74.6,CBSE,2007,72.8,CBSE,2,B.Tech/B.E.,Computer Science Department ,66.7,0,Uttar Pradesh,2011,665,505,545,86.46854133700849,-0.7264,-0.7473,0.2366,-0.4078,-0.6035,3.0,26.0,23.0,0,525.0
210000,software developer,Delhi,m,64.0,ICSE,2009,62.0,CBSE,2,B.Tech/B.E.,Information Technology Department,69.5,0,Madhya Pradesh,2013,590,495,530,60.0057182338341,-0.4463,0.0459,-2.6028,-1.2486,-1.6273,1.0,24.0,23.0,0,435.0
300000,java developer,Jaipur,f,68.5,Others,2005,61.85,Others,2,MCA,Computer Science Department ,75.81,0,Rajasthan,2011,365,355,415,67.0743151433127,-0.2628,-0.5913,-0.0537,-0.0552,0.9763,3.0,27.0,23.0,0,455.0
500000,project engineer,Bangalore,m,88.0,State,2009,94.0,State,2,B.Tech/B.E.,Computer Science Department ,75.0,0,Andhra Pradesh,2013,520,510,635,60.0057182338341,0.4155,0.2124,-1.9881,1.0333,0.8637,2.0,23.0,22.0,0,435.0
325000,system engineer,Delhi,f,80.14,ICSE,2010,76.67,ICSE,2,B.Tech/B.E.,Computer Science Department ,78.4,0,Uttar Pradesh,2014,675,500,515,35.653648772447504,0.1282,0.5454,0.6248,0.2727,1.0554,1.0,22.0,22.0,0,555.0
400000,hardware engineer,Others,m,90.58,State,2009,89.58,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,72.03,0,Maharashtra,2012,555,585,585,69.4479327708463,0.1623,0.6568,-0.4891,-1.1421700000000001,-0.4455,2.0,24.0,23.0,1,366.0
295000,php developer,Jaipur,f,81.67,State,2010,83.23,State,2,B.Tech/B.E.,Computer Science Department ,77.48,1,Rajasthan,2014,465,595,570,91.13952783913281,0.1282,-0.6201,-0.6048,0.7798,-0.4776,1.0,20.0,20.0,0,505.0
400000,programmer analyst,Hyderabad,m,83.6,Others,2006,85.0,Others,2,B.Tech/B.E.,Computer Science Department ,67.33,1,Telangana,2010,415,535,615,81.9416529835888,0.9737,-0.4353,1.1074,0.5323,-0.4455,5.0,25.0,22.0,1,505.0
240000,software developer,Ahmedabad,m,76.0,Others,2005,61.0,Others,2,MCA,Computer Science Department ,85.0,0,Orissa,2012,464,475,575,96.09030871631641,-1.4992,-1.3713,-0.6343,0.1798,-1.1169,2.0,27.0,24.0,0,595.0
400000,electrical engineer,RAS AL KHAIMAH,m,87.4,Others,2008,76.0,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,79.0,0,Tamil Nadu,2012,505,405,425,22.948175491175494,-1.4992,-1.0203,0.2729,-1.7004,-1.8673,2.0,25.0,23.0,1,366.0
180000,telecom engineer,Noida,f,66.6,ICSE,2010,67.3,ICSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,71.08,0,Uttar Pradesh,2014,395,390,555,49.359638730103796,-0.0154,-0.2871,0.01,0.2727,0.2889,2.0,22.0,22.0,0,388.0
325000,software developer,Bangalore,m,85.0,CBSE,2009,82.0,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,81.0,1,Karnataka,2013,730,525,690,69.4479327708463,0.99,0.2124,0.6248,0.2727,-1.0524,1.0,23.0,22.0,0,465.0
200000,software developer,Noida,f,58.0,Others,2005,55.0,Others,2,MCA,Computer Science Department ,72.0,0,Uttar Pradesh,2011,445,395,455,63.597875645679395,-0.2628,0.1888,0.2366,1.2374,0.8183,1.0,26.0,23.0,1,445.0
240000,engineer,Gurgaon,m,68.0,State,2008,59.0,State,2,B.Tech/B.E.,Mechanical Engineering Department,70.0,0,Uttar Pradesh,2014,430,470,475,32.8746378624932,0.7027,0.7119,0.9322,-0.1076,0.6721,1.0,25.0,24.0,0,346.0
335000,software quality assurance tester,Bangalore,m,92.4,CBSE,2009,82.4,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,71.16,1,Karnataka,2014,590,525,705,66.1834475840071,-1.7389,0.0459,-2.1418,0.9066,-0.8608,2.0,22.0,22.0,0,446.0
180000,field service engineer,Delhi,m,71.2,CBSE,2007,60.0,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,50.0,0,Rajasthan,2011,445,445,465,5.87928000083534,-2.4266,0.5008,-0.0537,1.4724,0.1864,2.0,26.0,22.0,0,393.0
420000,system engineer,Mumbai,m,67.2,Others,2008,68.6,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,72.56,0,Madhya Pradesh,2012,585,415,655,69.4479327708463,0.51,0.7348,-1.2511,-0.40776999999999897,-0.6035,3.0,23.0,21.0,0,366.0
200000,website developer/tester,Delhi,m,64.0,CBSE,2009,66.0,CBSE,2,B.Tech/B.E.,Information Technology Department,69.2,0,Uttar Pradesh,2014,465,390,355,35.653648772447504,-0.0154,-0.2871,0.3174,0.1459,0.0973,0.0,24.0,24.0,0,355.0
190000,technical support engineer,Others,m,73.5,CBSE,2008,67.0,CBSE,2,B.Tech/B.E.,Computer Science Department ,66.6,0,Uttar Pradesh,2012,555,520,500,79.3580614548506,1.4208,0.5454,0.7785,-2.2627,-0.0943,2.0,24.0,22.0,0,495.0
330000,software engineer,Bangalore,m,83.6,State,2009,90.2,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,69.3,0,Andhra Pradesh,2013,405,480,665,64.93897148466911,0.5591,-1.1196,-0.9122,-1.5021,-0.6692,2.0,22.0,21.0,1,356.0
400000,assistant manager,Bihar,f,79.6,CBSE,2007,64.4,CBSE,2,B.Tech/B.E.,Electronics and Communication Engineering Department,71.34,0,Uttar Pradesh,2012,464,415,395,37.60595866515449,0.0464,0.3448,0.5269,1.2374,-0.7615,1.0,25.0,24.0,2,313.0
180000,software engineer,Mumbai,m,83.6,Others,2007,78.5,Others,2,B.Tech/B.E.,Electronics and Communication Engineering Department,56.04,0,Maharashtra,2011,545,455,605,12.450207400953698,0.2009,0.0328,-0.7794,-0.9953,0.5024,1.0,25.0,22.0,1,465.0
415000,assistant manager,singaruli,m,72.0,State,2005,61.2,State,2,B.Tech/B.E.,Computer Science Department ,66.3,0,Madhya Pradesh,2009,345,335,345,19.0153405601018,-0.2628,-1.6313,0.065,0.6605,-0.2875,2.0,30.0,26.0,1,315.0
335000,programmer analyst,Pune,m,75.0,ICSE,2007,75.0,Others,2,B.Tech/B.E.,Computer Science Department ,69.0,0,Uttar Pradesh,2012,505,535,565,56.3267823666597,-0.6491,0.8128,-0.0537,0.0035,-0.2875,2.0,25.0,24.0,2,425.0
145000,.net developer,Lucknow,f,79.8,State,2007,71.0,State,2,B.Tech/B.E.,Computer Science Department ,78.8,0,Uttar Pradesh,2012,595,585,445,76.56735812340109,0.2009,1.5928,0.5269,-0.9953,0.8973,0.0,23.0,21.0,0,485.0
120000,it support specialist,Kochi,m,66.6,Others,2004,55.8,Others,2,MCA,Computer Science Department ,63.0,0,Kerala,2010,375,375,385,60.0057182338341,-0.1082,1.1248,1.5428,-1.1128,0.9763,2.0,28.0,24.0,0,435.0
700000,quality assurance automation engineer,Others,m,88.0,Others,2006,93.33,State,2,B.Tech/B.E.,Electronics and Communication Engineering Department,82.0,1,Tamil Nadu,2010,475,375,505,91.0770164246022,0.6646,0.0328,0.3817,-0.0552,-0.2875,5.0,26.0,22.0,0,433.0
200000,software developer,Noida,f,78.0,CBSE,2008,64.4,CBSE,2,B.Tech/B.E.,Computer Science Department ,70.68,0,Uttar Pradesh,2012,345,465,620,60.0057182338341,-0.3027,-0.1206,0.4711,1.794,-0.6692,1.0,23.0,22.0,1,435.0
335000,java software engineer,Bangalore,m,84.8,State,2009,58.0,State,2,B.Tech/B.E.,Information Technology Department,61.49,0,Karnataka,2013,465,410,485,74.47583540089391,1.5644,-0.1206,-0.2974,-1.5021,-0.0943,1.0,23.0,22.0,1,465.0
380000,software engineer,Mumbai,m,78.0,CBSE,2007,86.0,CBSE,2,B.Tech/B.E.,Information Technology Department,72.0,1,Rajasthan,2011,625,615,655,86.46854133700849,0.6646,0.6568,1.2525,-1.7004,-0.4455,2.0,26.0,23.0,0,525.0
400000,software engineer,Bangalore,m,77.0,Others,2007,70.0,Others,2,B.Tech/B.E.,Computer Science Department ,70.37,1,Rajasthan,2012,325,560,575,67.0743151433127,0.3941,0.1888,-0.344,-0.5253,-0.7615,3.0,24.0,22.0,0,455.0
